raw_alt,region,source,titre,prix,surface_m2,rooms,localisation,code_postal,ville
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 158 491 € 1 pièce 32 m² RDC/5 dès le 01/10/2027 Collegiale Mantes-la-Jolie 78200,Île-de-France,seloger,,158491.0,32.0,1.0,,,
Maison à vendre 870 000 € 6 pièces 4 chambres 144 m² 987 m² de terrain Sud Saint-Nom-la-Bretèche 78860,Île-de-France,seloger,,870000.0,144.0,6.0,,,
"Appartement à vendre - neuf 277 598 € 4 pièces 3 chambres 76,7 m² dès le 30/09/2027 Charmettes Arnouville 95400",Île-de-France,seloger,,277598.0,76.7,4.0,,,
"Appartement à vendre - neuf 310 300 € 3 pièces 2 chambres 61,1 m² dès le 30/06/2027 Noisy-le-Grand 93160",Île-de-France,seloger,,310300.0,61.1,3.0,,,
Maison de plain-pied à vendre 245 000 € 7 pièces 3 chambres 102 m² 543 m² de terrain Presles Soissons 02200,Île-de-France,seloger,,245000.0,102.0,7.0,,,
Appartement à vendre 1 020 000 € 4 pièces 2 chambres 123 m² RDC/5 Paris 11ème 75011,Île-de-France,seloger,,1020000.0,123.0,4.0,,,
Appartement à vendre 260 000 € 4 pièces 3 chambres 85 m² Étage 2/3 Haut Domont-Plaine des Cercelets Domont 95330,Île-de-France,seloger,,260000.0,85.0,4.0,,,
Appartement à vendre - neuf 208 479 € 2 pièces 1 chambre 45 m² dès le 31/12/2027 Abbaye Créteil 94000,Île-de-France,seloger,,208479.0,45.0,2.0,,,
"Appartement à vendre - neuf 160 000 € 1 pièce 27,3 m² dès le 30/09/2027 Forêt de Gagny Gagny 93220",Île-de-France,seloger,,160000.0,27.3,1.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 328 000 € 2 pièces 1 chambre 42 m² Étage 2/5 Rueil-Malmaison 92500,Île-de-France,seloger,,328000.0,42.0,2.0,,,
Appartement à vendre 1 167 750 € 5 pièces 3 chambres 106 m² Étage 1/5 Clichy-Trinité Paris 9ème 75009,Île-de-France,seloger,,1167750.0,106.0,5.0,,,
Appartement à vendre 499 000 € 3 pièces 2 chambres 52 m² Étage 6/6 Clignancourt-Jules Joffrin Paris 18ème 75018,Île-de-France,seloger,,499000.0,52.0,3.0,,,
Appartement à vendre 550 000 € 3 pièces 86 m² Étage 1/12 Plaine Paris 20ème 75020,Île-de-France,seloger,,550000.0,86.0,3.0,,,
"Appartement à vendre - neuf 263 549 € 1 pièce 33,2 m² Étage 8/10 Rueil sur Seine-Plaine-Gare Rueil-Malmaison 92500",Île-de-France,seloger,,263549.0,33.2,1.0,,,
"Appartement à vendre - neuf 331 006 € 3 pièces 2 chambres 67,4 m² dès le 31/12/2027 Mairie-Ourcq Pantin 93500",Île-de-France,seloger,,331006.0,67.4,3.0,,,
"Appartement à vendre - neuf 267 000 € 3 pièces 2 chambres 52,4 m² dès le 31/12/2027 Le Plateau d'Avron Rosny-sous-Bois 93110",Île-de-France,seloger,,267000.0,52.4,3.0,,,
"Appartement à vendre - neuf 340 150 € 3 pièces 2 chambres 59,7 m² dès le 30/06/2028 Ivry Port Centre Ivry-sur-Seine 94200",Île-de-France,seloger,,340150.0,59.7,3.0,,,
Maison à vendre 395 000 € 8 pièces 5 chambres 217 m² 873 m² de terrain Aÿ-Champagne 51160,Île-de-France,seloger,,395000.0,217.0,8.0,,,
Appartement à vendre - neuf 362 000 € 3 pièces 2 chambres 63 m² dès le 31/12/2027 Langevin Saint-Cyr-l'École 78210,Île-de-France,seloger,,362000.0,63.0,3.0,,,
Appartement à vendre 344 000 € 3 pièces 2 chambres 67 m² Étage 3/3 Chemin de l'île Nanterre 92000,Île-de-France,seloger,,344000.0,67.0,3.0,,,
Maison à vendre 629 000 € 5 pièces 3 chambres 120 m² 517 m² de terrain Les Iles Andresy 78570,Île-de-France,seloger,,629000.0,120.0,5.0,,,
Appartement à vendre 810 000 € 2 pièces 1 chambre 50 m² Étage 7/7 Trudaine-Maubeuge Paris 9ème 75009,Île-de-France,seloger,,810000.0,50.0,2.0,,,
Maison de ville à vendre 569 000 € 6 pièces 5 chambres 181 m² 515 m² de terrain Les Hameaux Poissy 78300,Île-de-France,seloger,,569000.0,181.0,6.0,,,
Appartement à vendre 435 000 € 2 pièces 1 chambre 36 m² Étage 3/5 Montmartre Paris 18ème 75018,Île-de-France,seloger,,435000.0,36.0,2.0,,,
Appartement à vendre 235 000 € 2 pièces 1 chambre 39 m² Étage 4/7 Agriculture Sud Bezons 95870,Île-de-France,seloger,,235000.0,39.0,2.0,,,
Appartement à vendre - neuf 299 900 € 1 pièce 31 m² Étage 6/7 dès le 31/03/2026 Monts Cuchets Villejuif 94800,Île-de-France,seloger,,299900.0,31.0,1.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 885 000 € 5 pièces 4 chambres 108 m² Étage 3/5 Rueil-Malmaison 92500,Île-de-France,seloger,,885000.0,108.0,5.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 679 000 € 4 pièces 3 chambres 81 m² Étage 4/5 Rueil-Malmaison 92500,Île-de-France,seloger,,679000.0,81.0,4.0,,,
"Appartement à vendre - neuf 245 000 € 2 pièces 1 chambre 41,3 m² RDC Varenne-Centre-Rive Charmante Noisy le Grand 93160",Île-de-France,seloger,,245000.0,41.3,2.0,,,
Maison à vendre 439 000 € 5 pièces 3 chambres 140 m² 278 m² de terrain Les Vignes Bobigny 93000,Île-de-France,seloger,,439000.0,140.0,5.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 394 900 € 5 pièces 4 chambres 93 m² Étage 5/5 Collegiale Mantes-la-Jolie 78200,Île-de-France,seloger,,394900.0,93.0,5.0,,,
Appartement à vendre 460 000 € 2 pièces 1 chambre 41 m² Étage 4/6 Grandes Carrières-Clichy Paris 18ème 75018,Île-de-France,seloger,,460000.0,41.0,2.0,,,
"Appartement à vendre 1 965 000 € 3 pièces 2 chambres 73,3 m² Étage 5/6 Gros Caillou Paris 7ème 75007",Île-de-France,seloger,,1965000.0,73.3,3.0,,,
"Maison à vendre 1 700 000 € 6 pièces 3 chambres 155,7 m² 42,2 m² de terrain Croulebarbe Paris 13ème 75013",Île-de-France,seloger,,1700000.0,155.7,6.0,,,
"Maison à vendre 241 500 € 5 pièces 4 chambres 103,8 m² 512 m² de terrain Villez-sous-Bailleul 27950",Île-de-France,seloger,,241500.0,103.8,5.0,,,
Appartement à vendre 350 000 € 3 pièces 2 chambres 67 m² Étage 1/3 Monesse-Croix Bosset Sèvres 92370,Île-de-France,seloger,,350000.0,67.0,3.0,,,
"Appartement à vendre - neuf 367 700 € 3 pièces 2 chambres 62,6 m² dès le 31/12/2027 Colombes 92700",Île-de-France,seloger,,367700.0,62.6,3.0,,,
Maison à vendre 489 900 € 5 pièces 3 chambres 120 m² 634 m² de terrain Maurecourt 78780,Île-de-France,seloger,,489900.0,120.0,5.0,,,
"Appartement à vendre - neuf 405 000 € 3 pièces 2 chambres 61,2 m² dès le 30/09/2027 Malabry Châtenay-Malabry 92290",Île-de-France,seloger,,405000.0,61.2,3.0,,,
"Appartement à vendre - neuf 470 000 € 3 pièces 2 chambres 79,6 m² dès le 31/03/2028 Rueil-Malmaison 92500",Île-de-France,seloger,,470000.0,79.6,3.0,,,
Maison à vendre - neuf 1 800 000 € 5 pièces 4 chambres 134 m² Vallée de Fécamp Paris 12ème 75012,Île-de-France,seloger,,1800000.0,134.0,5.0,,,
"Appartement à vendre - neuf 222 000 € 2 pièces 47,8 m² Étage 2/5 dès le 31/12/2027 Emile Dubois Aubervilliers 93300",Île-de-France,seloger,,222000.0,47.8,2.0,,,
"Appartement à vendre - neuf 270 000 € 3 pièces 58,7 m² Étage 2/5 dès le 31/12/2027 Emile Dubois Aubervilliers 93300",Île-de-France,seloger,,270000.0,58.7,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 200 741 € 3 pièces 2 chambres 62 m² RDC/5 Collegiale Mantes-la-Jolie 78200,Île-de-France,seloger,,200741.0,62.0,3.0,,,
Maison à vendre 1 000 000 € 5 pièces 4 chambres 160 m² 250 m² de terrain Moutier Joinville le Pont 94340,Île-de-France,seloger,,1000000.0,160.0,5.0,,,
Appartement à vendre 415 000 € 1 pièce 33 m² RDC/5 Sentier-Bonne Nouvelle Paris 2ème 75002,Île-de-France,seloger,,415000.0,33.0,1.0,,,
Appartement à vendre 499 000 € 4 pièces 3 chambres 81 m² RDC/5 Les Sablonnieres Malakoff 92240,Île-de-France,seloger,,499000.0,81.0,4.0,,,
Maison à vendre 1 785 000 € 14 pièces 6 chambres 330 m² 6 444 m² de terrain Montfort-l'Amaury 78490,Île-de-France,seloger,,1785000.0,330.0,14.0,,,
Maison à vendre 160 000 € 4 pièces 3 chambres 112 m² 175 m² de terrain Cormicy 51220,Île-de-France,seloger,,160000.0,112.0,4.0,,,
Appartement à vendre 425 000 € 3 pièces 2 chambres 49 m² Étage 2/6 Reine-Mairie Boulogne Billancourt 92100,Île-de-France,seloger,,425000.0,49.0,3.0,,,
"Appartement à vendre 1 900 000 € 4 pièces 3 chambres 108,2 m² 5ème étage Sorbonne Paris 5ème 75005",Île-de-France,seloger,,1900000.0,108.2,4.0,,,
Appartement à vendre 440 000 € 3 pièces 2 chambres 77 m² Étage 4/4 Monesse-Croix Bosset Sèvres 92310,Île-de-France,seloger,,440000.0,77.0,3.0,,,
"Appartement à vendre 1 312 500 € 5 pièces 3 chambres 120,1 m² RDC Jardin des Plantes Paris 5ème 75005",Île-de-France,seloger,,1312500.0,120.1,5.0,,,
Appartement à vendre 234 500 € 2 pièces 1 chambre 56 m² Étage 2/2 Carette-Eglise Villemomble 93250,Île-de-France,seloger,,234500.0,56.0,2.0,,,
"Appartement à vendre 3 490 000 € 7 pièces 4 chambres 211,5 m² Étage 6/7 Muette Sud Paris 16ème 75016",Île-de-France,seloger,,3490000.0,211.5,7.0,,,
Appartement à vendre 283 000 € 3 pièces 2 chambres 53 m² Étage 1/4 Centre-Bras de Marne Saint-Maurice 94410,Île-de-France,seloger,,283000.0,53.0,3.0,,,
"Appartement à vendre - neuf 198 300 € 2 pièces 43,6 m² 3 étages dès le 01/03/2028 Centre Est et Sud Gonesse 95500",Île-de-France,seloger,,198300.0,43.6,2.0,,,
Appartement à vendre 360 000 € 2 pièces 1 chambre 33 m² Étage 2/5 Grange Aux Belles-Terrage Paris 10ème 75010,Île-de-France,seloger,,360000.0,33.0,2.0,,,
"Appartement à vendre 620 000 € 2 pièces 1 chambre 41,8 m² Étage 1/6 Jardin des Plantes Paris 5ème 75005",Île-de-France,seloger,,620000.0,41.8,2.0,,,
Appartement à vendre 269 000 € 2 pièces 1 chambre 51 m² Étage 1/3 Palaiseau 91120,Île-de-France,seloger,,269000.0,51.0,2.0,,,
"Appartement à vendre 248 000 € 2 pièces 1 chambre 45,9 m² Étage 6/6 Plateau-Grèves-Europe-Gare du Stade-Fossés Jean Colombes 92700",Île-de-France,seloger,,248000.0,45.9,2.0,,,
Appartement à vendre 508 000 € 3 pièces 2 chambres 77 m² Étage 1/6 Mare Adam Chaville 92370,Île-de-France,seloger,,508000.0,77.0,3.0,,,
"Appartement à vendre 580 000 € 3 pièces 2 chambres 73,3 m² Étage 2/5 Le Plateau Saint-Maurice 94410",Île-de-France,seloger,,580000.0,73.3,3.0,,,
"Appartement à vendre 522 000 € 3 pièces 2 chambres 65,1 m² 4ème étage Issy les Moulineaux 92130",Île-de-France,seloger,,522000.0,65.1,3.0,,,
Appartement à vendre 799 000 € 2 pièces 1 chambre 54 m² Étage 3/7 Palais Royal Paris 1er 75001,Île-de-France,seloger,,799000.0,54.0,2.0,,,
Maison à vendre 650 000 € 8 pièces 7 chambres 261 m² Villers les Nancy 54600,Île-de-France,seloger,,650000.0,261.0,8.0,,,
Appartement à vendre 243 000 € 1 pièce 42 m² Étage 1/3 Monesse-Croix Bosset Sèvres 92310,Île-de-France,seloger,,243000.0,42.0,1.0,,,
"Appartement à vendre - neuf 180 200 € 2 pièces 47,4 m² Étage 2/5 dès le 31/12/2027 Sud Saint-Denis 93200",Île-de-France,seloger,,180200.0,47.4,2.0,,,
"Appartement à vendre - neuf 198 000 € 1 pièce 29,7 m² 4ème étage dès le 30/12/2027 Centre L'Haÿ-les-Roses 94240",Île-de-France,seloger,,198000.0,29.7,1.0,,,
Appartement à vendre 498 700 € 2 pièces 1 chambre 40 m² Étage 4/4 Montmartre Paris 18ème 75018,Île-de-France,seloger,,498700.0,40.0,2.0,,,
Appartement à vendre - neuf 319 000 € 4 pièces 3 chambres 73 m² dès le 30/09/2027 Nouvelet-Les Saules Orly 94310,Île-de-France,seloger,,319000.0,73.0,4.0,,,
"Appartement à vendre - neuf 261 640 € 4 pièces 3 chambres 70,5 m² dès le 30/06/2027 La Cité-Jardin Stains 93240",Île-de-France,seloger,,261640.0,70.5,4.0,,,
Appartement à vendre - neuf 214 000 € 2 pièces 36 m² Pampoux-Brossolette-Mainville Draveil 91210,Île-de-France,seloger,,214000.0,36.0,2.0,,,
Appartement à vendre - neuf 289 000 € 3 pièces 67 m² Pampoux-Brossolette-Mainville Draveil 91210,Île-de-France,seloger,,289000.0,67.0,3.0,,,
Appartement à vendre 230 000 € 1 pièce 22 m² RDC/8 Ternes-Maillot Paris 17ème 75017,Île-de-France,seloger,,230000.0,22.0,1.0,,,
"Appartement à vendre - neuf 305 000 € 3 pièces 2 chambres 62,5 m² dès le 30/09/2027 Forêt de Gagny Gagny 93220",Île-de-France,seloger,,305000.0,62.5,3.0,,,
Appartement à vendre 270 000 € 1 pièce 21 m² Étage 5/5 Les Halles Paris 1er 75001,Île-de-France,seloger,,270000.0,21.0,1.0,,,
Maison à vendre 514 500 € 8 pièces 5 chambres 314 m² 2 291 m² de terrain Illiers Combray 28120,Île-de-France,seloger,,514500.0,314.0,8.0,,,
Appartement à vendre 699 000 € 5 pièces 3 chambres 99 m² Étage 7/7 Bergère-Moulin Puteaux 92800,Île-de-France,seloger,,699000.0,99.0,5.0,,,
Appartement à vendre 236 900 € 1 pièce 28 m² Étage 12/18 La Défense Puteaux 92800,Île-de-France,seloger,,236900.0,28.0,1.0,,,
Appartement à vendre 765 000 € 4 pièces 3 chambres 90 m² Étage 6/6 Plateau-Mont Valérien Rueil-Malmaison 92500,Île-de-France,seloger,,765000.0,90.0,4.0,,,
"Appartement à vendre 555 000 € 2 pièces 1 chambre 44,3 m² Étage 5/6 Val de Grace Paris 5ème 75005",Île-de-France,seloger,,555000.0,44.3,2.0,,,
"Appartement à vendre 810 000 € 2 pièces 1 chambre 57,9 m² Étage 2/5 Val de Grace Paris 5ème 75005",Île-de-France,seloger,,810000.0,57.9,2.0,,,
Appartement à vendre 229 900 € 3 pièces 2 chambres 70 m² Étage 3/4 Le Point du Jour-Centre Gare Cergy 95800,Île-de-France,seloger,,229900.0,70.0,3.0,,,
Appartement à vendre 1 185 000 € 3 pièces 2 chambres 80 m² Étage 2/8 Muette Nord Paris 16ème 75016,Île-de-France,seloger,,1185000.0,80.0,3.0,,,
Appartement à vendre 965 000 € 5 pièces 3 chambres 107 m² Étage 2/4 ZAC de Charlebourg La Garenne-Colombes 92250,Île-de-France,seloger,,965000.0,107.0,5.0,,,
Appartement à vendre 299 000 € 2 pièces 1 chambre 52 m² Étage 1/6 Centre Clamart 92140,Île-de-France,seloger,,299000.0,52.0,2.0,,,
"Appartement à vendre - neuf 702 167 € 4 pièces 3 chambres 102,6 m² dès le 30/06/2026 Europe-Nord Chatou 78400",Île-de-France,seloger,,702167.0,102.6,4.0,,,
"Appartement à vendre - neuf 410 000 € 4 pièces 3 chambres 85,8 m² dès le 31/12/2026 Val Nord Bezons 95870",Île-de-France,seloger,,410000.0,85.8,4.0,,,
"Appartement à vendre 575 000 € 3 pièces 2 chambres 70,1 m² 5ème étage Issy les Moulineaux 92130",Île-de-France,seloger,,575000.0,70.1,3.0,,,
Appartement à vendre 287 000 € 2 pièces 1 chambre 28 m² Étage 4/6 Chateau d'Eau-Lancry Paris 10ème 75010,Île-de-France,seloger,,287000.0,28.0,2.0,,,
Appartement à vendre 255 000 € 3 pièces 2 chambres 59 m² Étage 3/6 Gare-Jean Jaurès Vitry-sur-Seine 94400,Île-de-France,seloger,,255000.0,59.0,3.0,,,
Appartement à vendre 520 000 € 2 pièces 1 chambre 51 m² Étage 7/12 Nation-Alexandre Dumas Paris 11ème 75011,Île-de-France,seloger,,520000.0,51.0,2.0,,,
"Maison à vendre 470 250 € 9 pièces 6 chambres 287,1 m² 2 534 m² de terrain Bucquoy 62116",Île-de-France,seloger,,470250.0,287.1,9.0,,,
Appartement à vendre 458 000 € 3 pièces 2 chambres 64 m² Étage 4/4 Centre-Mairie Asnières-sur-Seine 92600,Île-de-France,seloger,,458000.0,64.0,3.0,,,
Appartement à vendre 1 220 000 € 3 pièces 2 chambres 86 m² Étage 2/2 Elysées-Madeleine Paris 8ème 75008,Île-de-France,seloger,,1220000.0,86.0,3.0,,,
Appartement à vendre - neuf 268 900 € 3 pièces 59 m² Nord Arpajon 91290,Île-de-France,seloger,,268900.0,59.0,3.0,,,
Appartement à vendre 250 000 € 3 pièces 2 chambres 75 m² Étage 4/5 La Jonchère-Les Sablons La Celle-Saint-Cloud 78170,Île-de-France,seloger,,250000.0,75.0,3.0,,,
Appartement à vendre - neuf 232 101 € 2 pièces 1 chambre 40 m² 2ème étage Agriculture Sud Bezons 95870,Île-de-France,seloger,,232101.0,40.0,2.0,,,
Appartement à vendre 820 000 € 4 pièces 3 chambres 97 m² Étage 2/9 Grenier–Point du Jour Boulogne Billancourt 92100,Île-de-France,seloger,,820000.0,97.0,4.0,,,
Appartement à vendre 595 000 € 4 pièces 3 chambres 77 m² Étage 1/5 Dock Saint Ouen Saint-Ouen-sur-Seine 93400,Île-de-France,seloger,,595000.0,77.0,4.0,,,
Appartement à vendre 510 000 € 5 pièces 4 chambres 106 m² Étage 9/11 Centre Ville Sud Villejuif 94800,Île-de-France,seloger,,510000.0,106.0,5.0,,,
Appartement à vendre 310 000 € 2 pièces 1 chambre 35 m² Étage 3/4 La Chapelle-Marx Dormoy Paris 18ème 75018,Île-de-France,seloger,,310000.0,35.0,2.0,,,
Maison à vendre 599 000 € 6 pièces 3 chambres 154 m² 507 m² de terrain La Frette sur Seine 95530,Île-de-France,seloger,,599000.0,154.0,6.0,,,
Maison à vendre 529 000 € 7 pièces 5 chambres 214 m² 455 m² de terrain Ozoir la Ferriere 77330,Île-de-France,seloger,,529000.0,214.0,7.0,,,
Appartement à vendre 375 000 € 2 pièces 1 chambre 24 m² Étage 2/2 Saint Placide Paris 6ème 75006,Île-de-France,seloger,,375000.0,24.0,2.0,,,
Maison à vendre 277 500 € 9 pièces 6 chambres 295 m² 6 929 m² de terrain Mereau 18120,Île-de-France,seloger,,277500.0,295.0,9.0,,,
Appartement à vendre 794 000 € 3 pièces 2 chambres 66 m² Étage 1/6 Square Girault Levallois-Perret 92300,Île-de-France,seloger,,794000.0,66.0,3.0,,,
"Appartement à vendre 995 000 € 4 pièces 2 chambres 80,8 m² Étage 6/6 Pernety Paris 14ème 75014",Île-de-France,seloger,,995000.0,80.8,4.0,,,
Appartement à vendre 317 000 € 3 pièces 2 chambres 53 m² Étage 5/6 Agent Sarre-Centre-Les Vallées-La Garenne Colombes 92700,Île-de-France,seloger,,317000.0,53.0,3.0,,,
Appartement à vendre 540 000 € 3 pièces 2 chambres 65 m² Étage 1/4 Bassin de la Villette Paris 19ème 75019,Île-de-France,seloger,,540000.0,65.0,3.0,,,
"Appartement à vendre 419 000 € 5 pièces 3 chambres 108,5 m² Étage 2/8 Val d'Albian-Parc de Diane Jouy-en-Josas 78350",Île-de-France,seloger,,419000.0,108.5,5.0,,,
Appartement à vendre 210 000 € 1 pièce 35 m² Étage 2/4 Jardy-Centre Ville Vaucresson 92420,Île-de-France,seloger,,210000.0,35.0,1.0,,,
"Appartement à vendre 290 000 € 4 pièces 3 chambres 87,6 m² Étage 2/4 La Jonchère-Les Sablons La Celle-Saint-Cloud 78170",Île-de-France,seloger,,290000.0,87.6,4.0,,,
Appartement à vendre 720 000 € 5 pièces 4 chambres 114 m² Étage 3/3 Plateau de Cazes Vaucresson 92420,Île-de-France,seloger,,720000.0,114.0,5.0,,,
"Appartement à vendre 525 000 € 2 pièces 1 chambre 42,1 m² 4ème étage République-Saint Ambroise Paris 11ème 75011",Île-de-France,seloger,,525000.0,42.1,2.0,,,
Appartement à vendre 420 000 € 2 pièces 1 chambre 43 m² Étage 4/7 Amiraux-Simplon-Poissonniers Paris 18ème 75018,Île-de-France,seloger,,420000.0,43.0,2.0,,,
"Appartement à vendre 1 081 000 € 4 pièces 2 chambres 105,4 m² RDC/5 Invalides Paris 7ème 75007",Île-de-France,seloger,,1081000.0,105.4,4.0,,,
Appartement à vendre 270 000 € 1 pièce 19 m² Étage 2/10 Paris 16ème 75016,Île-de-France,seloger,,270000.0,19.0,1.0,,,
Appartement à vendre 395 000 € 2 pièces 1 chambre 50 m² 5 étages Diderot-Domaine du Bois Vincennes 94300,Île-de-France,seloger,,395000.0,50.0,2.0,,,
"Appartement à vendre - neuf 155 000 € 2 pièces 39,6 m² La Chapelle-la-Reine 77760",Île-de-France,seloger,,155000.0,39.6,2.0,,,
Appartement à vendre 285 000 € 4 pièces 3 chambres 78 m² Étage 3/4 La Châtaigneraie-La Feuillaume Sud La Celle-Saint-Cloud 78170,Île-de-France,seloger,,285000.0,78.0,4.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 288 107 € 4 pièces 78 m² RDC dès le 31/03/2027 La Sebille Cergy 95800,Île-de-France,seloger,,288107.0,78.0,4.0,,,
"Appartement à vendre - neuf 230 000 € 2 pièces 41,3 m² 4ème étage dès le 01/10/2027 Plaine des Bouchers-Centre Strasbourg 67100",Île-de-France,seloger,,230000.0,41.3,2.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 238 139 € 3 pièces 60 m² 1er étage dès le 31/03/2027 La Sebille Cergy 95800,Île-de-France,seloger,,238139.0,60.0,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 417 300 € 4 pièces 3 chambres 90 m² RDC Noisy-le-Grand 93160,Île-de-France,seloger,,417300.0,90.0,4.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 213 793 € 2 pièces 44 m² Étage 2/9 dès le 30/06/2027 Vaux de Rome Villejuif 94800,Île-de-France,seloger,,213793.0,44.0,2.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 594 000 € 5 pièces 96 m² Étage 9/9 dès le 30/06/2027 Vaux de Rome Villejuif 94800,Île-de-France,seloger,,594000.0,96.0,5.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 339 358 € 3 pièces 59 m² 4ème étage dès le 31/12/2026 Asnières-sur-Seine 92600,Île-de-France,seloger,,339358.0,59.0,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 264 000 € 2 pièces 45 m² RDC dès le 30/09/2026 Les Communes Bois-d'Arcy 78390,Île-de-France,seloger,,264000.0,45.0,2.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 188 000 € 1 pièce 25 m² 4ème étage dès le 31/12/2027 Les Graviers Massy 91300,Île-de-France,seloger,,188000.0,25.0,1.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 177 079 € 1 pièce 32 m² RDC dès le 31/03/2027 La Sebille Cergy 95800,Île-de-France,seloger,,177079.0,32.0,1.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 316 468 € 3 pièces 65 m² Étage 2/9 dès le 30/06/2027 Vaux de Rome Villejuif 94800,Île-de-France,seloger,,316468.0,65.0,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 310 300 € 3 pièces 2 chambres 61 m² RDC Noisy-le-Grand 93160,Île-de-France,seloger,,310300.0,61.0,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 289 000 € 3 pièces 59 m² 1er étage dès le 30/09/2026 Les Communes Bois-d'Arcy 78390,Île-de-France,seloger,,289000.0,59.0,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 428 000 € 4 pièces 87 m² Étage 7/9 dès le 30/06/2027 Vaux de Rome Villejuif 94800,Île-de-France,seloger,,428000.0,87.0,4.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 235 400 € 2 pièces 1 chambre 46 m² 1er étage Noisy-le-Grand 93160,Île-de-France,seloger,,235400.0,46.0,2.0,,,
"Appartement à vendre - neuf 360 000 € 2 pièces 1 chambre 69,8 m² RDC Brigode-Ascq-Haute Borne Villeneuve-d'Ascq 59491",Île-de-France,seloger,,360000.0,69.8,2.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 218 913 € 1 pièce 26 m² 9ème étage dès le 31/12/2026 Asnières-sur-Seine 92600,Île-de-France,seloger,,218913.0,26.0,1.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 325 000 € 3 pièces 60 m² 1er étage dès le 31/12/2027 Les Graviers Massy 91300,Île-de-France,seloger,,325000.0,60.0,3.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 439 000 € 4 pièces 87 m² 2ème étage dès le 30/09/2026 Les Communes Bois-d'Arcy 78390,Île-de-France,seloger,,439000.0,87.0,4.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 279 575 € 2 pièces 44 m² 2ème étage dès le 31/12/2026 Asnières-sur-Seine 92600,Île-de-France,seloger,,279575.0,44.0,2.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 385 000 € 4 pièces 72 m² 4ème étage dès le 31/12/2027 Les Graviers Massy 91300,Île-de-France,seloger,,385000.0,72.0,4.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 217 079 € 2 pièces 53 m² RDC dès le 31/03/2027 La Sebille Cergy 95800,Île-de-France,seloger,,217079.0,53.0,2.0,,,
RECHERCHE APPARTEMENT OU MAISON,Île-de-France,seloger,,,,,,,
Appartement à vendre - neuf 243 000 € 2 pièces 41 m² 3ème étage dès le 31/12/2027 Les Graviers Massy 91300,Île-de-France,seloger,,243000.0,41.0,2.0,,,
"Appartement à vendre - neuf 273 000 € 2 pièces 1 chambre 43,1 m² dès le 30/09/2027 Hôtel de Ville Fontenay-sous-Bois 94120",Île-de-France,seloger,,273000.0,43.1,2.0,,,
