address,lat,lon
"ANTEUIL, 25340, France",47.3873555,6.5580444
"LINDRY, 89240, France",47.8006,3.4189
"ALLÉRIOT, 71380, France",46.8112129,4.9432083
"ARCEAU, 21310, France",47.3843623,5.1900111
"SAINT, 89140, France",48.3391295,3.1673387
"NOLAY, 21340, France",46.9517254,4.6333364
"PLAISANCE, 93360, France",48.8317665,2.3140421
"BILLEY, 21130, France",47.14435,5.43099
"COURCELLES, 21460, France",47.4494217,4.173739
"ÉGLENY, 89240, France",47.8083,3.365
"BRASSY, 58140, France",47.2617928,3.9368194
"MASSINGY, 21140, France",47.90704,4.59694
"CHAILLEY, 89770, France",48.0825314,3.7014993
"MÉNÉTREUX, 21150, France",47.5568714,4.4705211
"VILLEBOUGIS, 89150, France",48.2028307,3.1593473
"COLLAN, 89700, France",47.8439388,3.874381
"PARON, 89100, France",48.1785718,3.2470551
"VILLENEUVE, 89500, France",46.0300569,4.8843573
"LABERGEMENT, 21820, France",46.994591,5.0933768
"BLIGNY, 21200, France",46.9859005,4.8240614
"VENAREY, 21150, France",47.5421702,4.4464783
"SAINT, 21850, France",47.336616,5.074294
"DEMIGNY, 71150, France",46.9304052,4.8353514
"SAINT, 21700, France",47.1305955,4.9563872
"ROCHEPOT, 21340, France",46.9578,4.67806
"VILLEBICHOT, 21700, France",47.1398035,5.0422263
"NUITS, 21700, France",47.1367598,4.9489061
"BESSEY, 21110, France",47.1561882,5.1605638
"NOÉ, 89320, France",48.16288,3.40215
"MONTAGNY, 21200, France",46.99031,4.84885
"DOMATS, 89150, France",48.1148016,3.0665531
"CORGENGOUX, 21250, France",46.9904322,4.9901841
"EYBENS, 38320, France",45.1524,5.74812
"ROUVRAY, 21530, France",47.4242539,4.1024123
"MONETEAU, 89470, France",47.8483265,3.5794275
"MAXILLY, 21270, France",47.33359,5.42632
"OSLON, 71380, France",46.7834317,4.920521
"ESSEY, 21320, France",47.2037611,4.5245759
"LANS, 71380, France",46.7698546,4.9184516
"CHÂTENOY, 71880, France",46.794589,4.8145788
"GIVRY, 71640, France",46.7831191,4.7432564
"SASSENAY, 71530, France",46.8307941,4.9199008
"VIREY, 71530, France",46.8433671,4.8650001
"SAINT, 71380, France",46.7753215,4.8883837
"GERGY, 71590, France",46.8766663,4.9470751
"PRENOIS, 21370, France",47.3762495,4.8965293
"FRAGNES, 71530, France",46.8319775,4.8530792
"BUXY, 71390, France",46.7133901,4.695059
"SAVIGNY, 21380, France",47.4301439,5.0525939
"TOURNUS, 71700, France",46.5617373,4.9122425
"COLOMBIER, 71800, France",,
"SENOZAN, 71260, France",46.3967,4.86404
"VILLIERS, 89130, France",47.7821588,3.2120077
"DIGES, 89240, France",47.7297262,3.3977189
"ORMES, 89110, France",49.0533673,0.9634334
"JOIGNY, 89300, France",47.9812486,3.3995767
"RESLE, 89230, France",47.8650065,3.6810743
"FENAY, 21600, France",47.2333111,5.0639026
"CHAGNY, 71150, France",46.910578,4.7523461
"MAILLY, 71340, France",46.2225069,4.1135903
"HÉRICOURT, 70400, France",47.5752324,6.7625445
"BURZY, 71460, France",46.5967065,4.5823147
"CHAPELLE, 71570, France",,
"FREGANDE, 71250, France",46.4680536,4.6008891
"CHARNAY, 71850, France",46.3098212,4.784542
"CHEROY, 89690, France",48.201491,2.9966394
"CALUIRE, 69300, France",45.7969952,4.8423304
"VAUZELLES, 58640, France",47.0014022,3.1342601
"CULLES, 71460, France",46.6528424,4.6531563
"SAINT, 21210, France",47.27955,4.2300326
"CHATEL, 70500, France",47.7910208,5.7529244
"GRANDVILLARS, 90600, France",47.5379779,6.976952
"MONTBARD, 21500, France",47.6241674,4.3373194
"MARCIGNY, 71110, France",46.2747868,4.0398531
"SEURRE, 21250, France",46.9995787,5.1487861
"DOUBS, 25250, France",47.0669916,6.2356228
"JALLANGES, 21250, France",46.9885115,5.148711
"COSNE, 58200, France",47.4112642,2.926032
"CHARMONT, 25200, France",48.87046,4.86646
"SAINT, 71620, France",46.8507902,5.0700471
"LOIRE, 58200, France",,
"MACON, 71000, France",46.3036683,4.8322266
"SAULIEU, 21210, France",47.2775177,4.230692
"MONTBÉLIARD, 25200, France",47.5102368,6.7977564
"FRANCHEVELLE, 70200, France",47.7399,6.45829
"COTE, 21160, France",,
"GIROMAGNY, 90200, France",47.7418553,6.8251787
"VERNOY, 89150, France",48.0953879,3.1242557
"THORIGNY, 89260, France",48.2934495,3.4008832
"ORMOICHE, 70300, France",47.8052949,6.3119677
"SAINT, 89100, France",48.1903043,3.2733111
"AUTUN, 71400, France",46.9510313,4.2989478
"HERICOURT, 70400, France",47.5666257,6.7737119
"SAUVEUR, 21800, France",47.2977106,5.1382218
"CHAULGNES, 58400, France",47.1286229,3.103055
"VERON, 89510, France",48.1281866,3.3070869
"YONNE, 89500, France",47.8551258,3.6450439
"LUGNY, 71260, France",46.4720992,4.8113081
"BRIONNAIS, 71800, France",46.2900441,4.1772042
"SAINT, 89190, France",48.1805525,3.5181763
"VALENTIGNEY, 25700, France",47.4622925,6.8308784
"PERCENEIGE, 89260, France",48.3492408,3.4061263
"CHELLES, 77500, France",48.8783804,2.590549
"LAIZÉ, 71870, France",46.3954657,4.805774
"GEORGES, 21700, France",,
"SAINT, 39200, France",46.386603,5.866288
"FOUGEROLLES, 70220, France",47.902459,6.4160062
"BAINS, 70300, France",47.817177,6.3808865
"FARGEAU, 89170, France",47.6402988,3.0722102
"MONTCEAU, 71300, France",46.6740455,4.3631681
"PLANCHEZ, 58230, France",47.1363033,4.0163934
"NEUILLY, 21800, France",48.9321383,1.4209125
"MARMAGNE, 71710, France",46.8372637,4.3572792
"COULOURS, 89320, France",48.1639,3.58643
"CHARNY, 89120, France",47.8856087,3.0955024
"ÉTANG, 71190, France",46.8679115,4.1837726
"PUISAYE, 58310, France",47.529397,3.0737404
"NORDHOUSE, 67150, France",48.4492097,7.6735124
"VALENTIN, 25480, France",47.2775455,5.9977776
"MORTEAU, 25130, France",47.0569367,6.6047189
"ROUSSES, 39220, France",46.4855507,6.0603498
"CLAIREFONTAINE, 70210, France",47.85816,6.0828297
"SAUNIER, 39000, France",46.6727037,5.5589973
"COULOMMIERS, 77120, France",48.8121301,3.0843818
"VALBERT, 70220, France",47.892606,6.4227255
"GENETS, 89350, France",,
"JOUX, 71220, France",46.4819899,4.4393968
"URZY, 58130, France",47.048138,3.2028956
"DAIX, 21121, France",47.3528054,4.9985937
"BESANCON, 25000, France",47.2380222,6.0243622
"CLAUDE, 39360, France",,
"ARBOIS, 39600, France",46.9032246,5.7727504
"ANDELAIN, 58150, France",49.6433333,3.3711111
"BEFFIA, 39270, France",46.5265,5.54792
"NEVERS, 58000, France",46.9876601,3.1577203
"PAILLY, 89140, France",48.3515712,3.3229016
"DESCHAUX, 39120, France",46.9548144,5.5019183
"SAPONCOURT, 70210, France",47.871,6.02424
"ACCOLAY, 89460, France",47.654119,3.7061672
"SAINT, 25160, France",46.8135946,6.3019879
"TORCY, 71210, France",46.7695411,4.4523049
"DIJON, 21160, France",47.3215806,5.0414701
"VIRE, 71260, France",46.4487033,4.8417318
"ROI, 78590, France",,
"AVOUDREY, 25690, France",47.1366777,6.4360977
"SAUVIN, 89480, France",47.5031622,3.3463395
"VAUVILLERS, 70210, France",47.9222,6.09761
"DOUBS, 25300, France",46.9275204,6.3486077
"SAINT, 71340, France",46.2091877,4.0779067
"GENEUILLE, 25870, France",47.3232842,5.971252
"BLANCHE, 21200, France",,
"JUSSEY, 70500, France",47.8251954,5.9029154
"VILLAGE, 68128, France",50.1821204,4.021761
"LAXOU, 54520, France",48.6848709,6.1522232
"PLAINE, 67420, France",48.4190869,7.146114
"STRASBOURG, 67200, France",48.584614,7.7507127
"NANCY, 54000, France",48.6937223,6.1834097
"COLMAR, 68000, France",48.0777517,7.3579641
"BOOFZHEIM, 67860, France",48.3323342,7.6805338
"MONTIGNY, 57950, France",49.4592915,0.9999358
"LONGLAVILLE, 54810, France",49.5339956,5.8023036
"YUTZ, 57970, France",49.3615058,6.1919276
"ESCHENTZWILLER, 68440, France",47.713382,7.3986386
"METZ, 57000, France",49.1089882,6.1773412
"BISCHHEIM, 67800, France",48.6148396,7.7523716
"SELESTAT, 67600, France",48.2594396,7.454217
"SAUSHEIM, 68390, France",47.787994,7.3720907
"VILLIERS, 94350, France",48.8811181,2.3149118
"NANCY, 54100, France",48.6897256,6.1737771
"HOLTZHEIM, 67810, France",48.5595788,7.6431803
"SAINT, 68300, France",47.5759374,7.5496645
"HUNINGUE, 68330, France",47.5941514,7.5794613
"APACH, 57480, France",49.4591762,6.3743525
"MINES, 57330, France",49.442245,6.0816664
"CHALIFERT, 77144, France",48.8896421,2.7725465
"LINGOLSHEIM, 67380, France",48.5559512,7.6817943
"HAGUENAU, 67500, France",48.8172236,7.7885978
"EPERNAY, 51200, France",49.042561,3.9528655
"WISCHES, 67130, France",48.5094853,7.2691416
"OSTWALD, 67540, France",48.5425109,7.7102193
"OBERNAI, 67210, France",48.4623358,7.4817123
"SOULTZ, 67120, France",48.5708677,7.4874143
"BAS, 68790, France",47.7365524,7.2706716
"OBERSCHAEFFOLSHEIM, 67203, France",48.5861305,7.6488066
"WINTZENHEIM, 68920, France",48.0724515,7.2925545
"TURCKHEIM, 68230, France",48.0878217,7.278011
"STRASBOURG, 67100, France",48.584614,7.7507127
"CHALLERANGE, 8400, France",49.3110058,4.745629
"ROTHAU, 67570, France",48.4553525,7.2068703
"MITTELHAUSBERGEN, 67206, France",48.6139556,7.6929349
"MARLY, 57155, France",49.0600241,6.1545719
"FLORANGE, 57190, France",49.3278069,6.122827
"ROSENAU, 68128, France",47.6375154,7.5371474
"BISCHWILLER, 67240, France",48.7682281,7.8597466
"METZ, 57280, France",49.1196964,6.1763552
"MAROLLES, 91630, France",49.170365,3.1044017
"LAMPERTHEIM, 67450, France",48.6503574,7.7003567
"ILLKIRCH, 67400, France",48.5299117,7.7113254
"CHAMPMOTTEUX, 91150, France",48.3437045,2.3233274
"URMATT, 67280, France",48.5272011,7.3247471
"MARNE, 94500, France",48.961264,4.3122436
"MEURTHE, 54510, France",48.6566824,6.2661805
"ENSISHEIM, 68190, France",47.8665246,7.3529099
"KEMBS, 68680, France",47.6895561,7.5048054
"WOLFISHEIM, 67202, France",48.5875517,7.6672188
"ROSHEIM, 67190, France",48.496421,7.4698832
"CLOUD, 78170, France",48.8478753,2.136145
"PFASTATT, 68120, France",47.7697441,7.3025075
"ARS, 57130, France",49.0769676,6.0763114
"REDANGE, 57390, France",49.493259,5.9189504
"HETTANGE, 57330, France",49.407298,6.1516319
"ZIMMERSHEIM, 68440, France",47.7203217,7.3881723
"FEGERSHEIMM, 67640, France",,
"SAINT, 52100, France",48.6367109,4.9558895
"GEISPOLSHEIM, 67118, France",48.5146952,7.6437386
"BRUMATH, 67170, France",48.7309406,7.708107
"SARRY, 51520, France",48.9200788,4.4063803
"CONDECOURT, 95450, France",49.041871,1.9400988
"RAEDERSHEIM, 68190, France",47.8876619,7.2835061
"HOUDREVILLE, 54330, France",48.5071059,6.1040674
"WANTZENAU, 67610, France",48.6583055,7.8277685
"VILLERUPT, 54190, France",49.468468,5.9326783
"MONTLHÉRY, 91310, France",48.6396904,2.2710952
"OFFENDORF, 67850, France",48.7118236,7.9123631
"TRUCHTERSHEIM, 67370, France",48.6636843,7.6072743
"PFULGRIESHEIM, 67370, France",48.6444298,7.6716419
"RIXHEIM, 68170, France",47.7441969,7.3968786
"GRANDES, 51400, France",,
"NANCY, 54600, France",48.6937223,6.1834097
"TROYES, 10000, France",48.2971626,4.0746257
"TERVILLE, 57180, France",49.3449986,6.1343914
"WITTENHEIM, 68270, France",47.8080799,7.3373681
"GRANDFONTAINE, 67130, France",48.4933336,7.1616678
"FEGERSHEIM, 67640, France",48.4897313,7.6798031
"MACEY, 10300, France",48.2927149,3.9154359
"RICHARDMENIL, 54630, France",48.5943832,6.1695329
"ZILLISHEIM, 68720, France",47.696435,7.2938793
"METZ, 57050, France",49.1196964,6.1763552
"ORGEVAL, 78630, France",48.9175,1.96982
"WOIPPY, 57140, France",49.1515848,6.1519224
"ROMAIN, 54400, France",49.5266263,5.7275531
"BARR, 67140, France",48.4088704,7.4492808
"GRAFFENSTADEN, 67400, France",48.5299117,7.7113254
"DIEULOUARD, 54380, France",48.8416054,6.0683191
"UNGERSHEIM, 68190, France",47.8775506,7.3065723
"MUTZIG, 67190, France",48.5395474,7.4555778
"GÉRARDMER, 88400, France",48.0705772,6.8776965
"ALGOLSHEIM, 68600, France",48.0052375,7.5606558
"GRUSSENHEIM, 68320, France",48.1458792,7.4868717
"OLWISHEIM, 67170, France",48.6967773,7.6731395
"MALGRANGE, 54140, France",48.6735375,6.2023462
"BOERSCH, 67530, France",48.4767699,7.4410859
"MACKWILLER, 67430, France",48.9259941,7.175808
"NIEDERHERGHEIM, 68250, France",47.985639,7.3998713
"KUTTOLSHEIM, 67520, France",48.6437325,7.5233697
"REININGUE, 68950, France",47.7507352,7.2355917
"PERE, 78440, France",,
"ERNOLSHEIM, 67120, France",48.5645224,7.5664103
"HERBSHEIM, 67230, France",48.3496926,7.6314436
"HOUSSEN, 68125, France",48.1261567,7.3786993
"METZERESCHE, 57920, France",49.2986409,6.3068481
"CUISY, 77165, France",49.0202737,2.7724769
"VEUVE, 51520, France",49.0306202,4.3161662
"ABLIS, 78660, France",48.517153,1.8368758
"BENFELD, 67230, France",48.3707281,7.5952375
"HAMBACH, 57910, France",49.0613593,7.0372308
"BILTZHEIM, 68127, France",47.9585244,7.3896085
"JEANDELAINCOURT, 54114, France",48.841708,6.2405569
"LIVERDUN, 54460, France",48.7494954,6.0630033
"WASIGNY, 8270, France",49.6328788,4.3567064
"VEZOUZE, 54450, France",48.5621562,6.8054088
"REVIN, 8500, France",49.9421221,4.6374643
"HORBOURG, 68180, France",48.0777671,7.3920762
"DENIS, 93200, France",,
"DISTROFF, 57925, France",49.3322,6.2667
"HOCHSTETT, 67170, France",48.7783977,7.6767672
"APPENWIHR, 68280, France",48.027117,7.4406042
"MITTELSCHAEFFOLSHEIM, 67170, France",48.7003431,7.6528948
"BALGAU, 68740, France",47.9277922,7.540449
"WECKOLSHEIM, 68600, France",48.0025872,7.5138751
"ATHIS, 91200, France",49.0154807,4.1278042
"DURNINGEN, 67270, France",48.6833605,7.5680486
"HURTIGHEIM, 67117, France",48.6174604,7.591474
"BATTENHEIM, 68390, France",47.8196237,7.380785
"METZ, 57070, France",49.1196964,6.1763552
"WESTHOFFEN, 67310, France",48.6028986,7.440422
"RUSTENHART, 68740, France",47.9413244,7.4636566
"ROUFFACH, 68250, France",47.9569146,7.2994054
"BORDEAUX, 33000, France",44.841225,-0.5800364
"BORDEAUX, 33100, France",44.841225,-0.5800364
"NIEUL, 17137, France",46.2069355,-1.1639199
"BORDEAUX, 33800, France",44.841225,-0.5800364
"BÈGLES, 33130, France",44.8074559,-0.5488542
"DAX, 40100, France",43.7084065,-1.0518771
"ATUR, 24750, France",45.1413842,0.7486027
"VILLEFONTAINE, 38090, France",45.614003,5.1580574
"CENON, 33150, France",44.8552882,-0.5239863
"SADIRAC, 33670, France",44.7806727,-0.4105625
"FLOIRAC, 33270, France",44.8327,-0.520823
"ARGENTIERE, 69610, France",45.7077152,4.4716329
"TREMBLADE, 17390, France",45.7686998,-1.1415773
"LORMONT, 33310, France",44.8791708,-0.5216683
"BRUGES, 33520, France",44.8842379,-0.6111474
"SÈTE, 34200, France",43.4014434,3.6959771
"CAPBRETON, 40130, France",43.6403659,-1.4315213
"PAREMPUYRE, 33290, France",44.9485379,-0.6052708
"ARCACHON, 33120, France",44.6616428,-1.1700018
"ANDERNOS, 33510, France",44.7476897,-1.0925184
"RIVE, 42800, France",45.5288401,4.6187386
"ANGLET, 64600, France",43.4813927,-1.5149935
"MESTRAS, 33470, France",44.6300818,-1.063704
"CLAVETTE, 17220, France",46.1409843,-1.0273587
"BÉNESSE, 40230, France",43.6334222,-1.361178
"GUJAN, 33470, France",44.6292407,-1.0790865
"TESTE, 33260, France",44.6369726,-1.1429337
"ROYAN, 17200, France",45.6245332,-1.0287636
"LIMONEST, 69760, France",45.8356702,4.7708336
"SAINT, 40230, France",43.6576329,-1.3064113
"SEIGNOSSE, 40510, France",43.68866,-1.37328
"MISSON, 40290, France",43.58642,-0.9614
"POITIERS, 86000, France",46.5802596,0.340196
"LEUCATE, 11370, France",42.909989,3.0270152
"TALENCE, 33400, France",44.8088438,-0.5879629
"ROCHELLE, 17440, France",46.159732,-1.1515951
"NIORT, 79000, France",46.3239233,-0.4646064
"TOULOUSE, 31200, France",,
"TOSSE, 40230, France",43.6882557,-1.3337954
"BOUCAU, 64340, France",43.5236127,-1.4857538
"VILLENAVE, 33140, France",44.7737872,-0.5595029
"MERIGNAC, 33700, France",44.842168,-0.6469022
"JARRIE, 17220, France",45.1053965,5.7485905
"AUDENGE, 33980, France",44.6883648,-1.0198263
"PERPIGNAN, 66000, France",42.6985304,2.8953121
"MARCHEPRIME, 33380, France",44.6920229,-0.8534089
"GRENOBLE, 38100, France",45.1875602,5.7357819
"CARCANS, 33121, France",45.0796259,-1.0439593
"AYTRÉ, 17440, France",46.1333325,-1.1146694
"SANCERGUES, 18140, France",47.1553751,2.918011
"BAYONNE, 64100, France",43.4945144,-1.4736657
"LACANAU, 33680, France",44.9776088,-1.0784851
"VAUX, 17640, France",,
"BORDEAUX, 33200, France",44.7936698,-0.668297
"BAILLARGUES, 34670, France",43.6609569,4.0133114
"BLANQUEFORT, 33290, France",44.9088982,-0.6300363
"SAINT, 17370, France",45.8419208,-1.2076155
"MEDIS, 17600, France",45.6422545,-0.966034
"TEICH, 33470, France",44.6357183,-1.0216522
"POULX, 30320, France",43.9105,4.42408
"SAINT, 33160, France",44.8957448,-0.7181378
"BOUSCAT, 33110, France",44.8661755,-0.5992399
"AMBARÈS, 33440, France",44.9259011,-0.4881846
"VILLEVEYRAC, 34560, France",43.5017177,3.607502
"BUXEROLLES, 86180, France",46.5983805,0.3526648
"SAINT, 17310, France",44.8100795,-0.5982853
"CADAUJAC, 33140, France",44.7552279,-0.5300643
"TYROSSE, 40230, France",43.6604837,-1.3029669
"LYON, 69100, France",,
"BRIVE, 19100, France",45.1584982,1.5332389
"SAINT, 17190, France",45.9791925,-1.3313536
"CHANAZ, 73310, France",45.8086242,5.7910568
"SAINT, 38370, France",45.4502966,4.7696885
"BIARRITZ, 64200, France",43.4832523,-1.5592776
"FUMEL, 47500, France",44.4966624,0.9684626
"ANGLET, 64100, France",43.4813927,-1.5149935
"VOIRON, 38500, France",45.3631386,5.5910751
"MEDOC, 33320, France",44.9044049,-0.6693402
"BIRIATOU, 64700, France",43.3335124,-1.7431876
"MATHES, 17570, France",45.718056,-1.146944
"EYSINES, 33320, France",44.8854667,-0.6486943
"ARÈS, 33740, France",44.767644,-1.1379928
"BISCARROSSE, 40600, France",44.3907065,-1.1609361
"SAINT, 24220, France",44.8700267,1.0432871
"MONTELIMAR, 26200, France",44.5579391,4.750318
"LIT, 40170, France",44.0322982,-1.256821
"BAINS, 74500, France",46.400979,6.5897931
"IZON, 33450, France",44.92014,-0.363
"PYLA, 33115, France",44.6173477,-1.2008556
"SAINT, 64310, France",43.3466394,-1.5184869
"VÉTRAZ, 74100, France",46.1708462,6.2584179
"BEAUVILLE, 47470, France",44.276745,0.8819538
"SAINT, 33450, France",44.9142839,-0.3921324
"MIMIZAN, 40200, France",44.2019796,-1.2309278
"SAINT, 17260, France",45.5435765,-0.62933
"CAMPAGNE, 32800, France",49.6460955,2.9596039
"MESCHERS, 17132, France",45.558105,-0.9538537
"PERIGNY, 17180, France",46.1543471,-1.0937391
"ARES, 33740, France",44.767644,-1.1379928
"VILLEURBANNE, 69100, France",45.7733573,4.8868454
"LANGON, 33210, France",44.5530659,-0.2449274
"OCEAN, 33680, France",44.8933212,-1.2118407
"SAINT, 17420, France",45.6516902,-1.1071568
"SALLES, 33770, France",44.550875,-0.8699921
"SANGUINET, 40460, France",44.4834776,-1.0759377
"ITEUIL, 86240, France",46.4887916,0.3113773
"SAINT, 24400, France",45.0516552,0.3960957
"LÈGE, 33950, France",42.8767279,0.6100228
"MONTPELLIER, 34000, France",43.6112422,3.8767337
"TOULENNE, 33210, France",44.55729,-0.26324
"BOURG, 73700, France",,
"BILLÈRE, 64140, France",43.3030044,-0.3905556
"D, 33140, France",,
"BALARUC, 34540, France",43.4603178,3.6844938
"PIÉGUT, 24360, France",45.623611,0.690277
"COGNAC, 16100, France",45.6931647,-0.3250175
"PLAUZAT, 63730, France",45.6216069,3.1497092
"BRIGNAC, 19310, France",43.6229,3.47241
"BIDART, 64210, France",43.4391702,-1.5898909
"BREUILLET, 17920, France",45.6938702,-1.0503893
"LAGRAVE, 33440, France",44.9259011,-0.4881846
"VIEUX, 40480, France",,
"SAUJON, 17600, France",45.6742681,-0.9244473
"MARENNES, 17320, France",45.8224965,-1.112795
"MARCHES, 73800, France",44.9762685,5.1080902
"BENOIT, 86280, France",46.5507911,0.3403768
"SAINT, 16150, France",45.8829757,0.6841361
"YVRAC, 33370, France",44.8807908,-0.4618132
"BIDACHE, 64520, France",43.4839874,-1.1408913
"PISANY, 17600, France",45.7018308,-0.7832002
"SAINT, 24100, France",44.851433,0.4828897
"CANÉJAN, 33610, France",44.7626562,-0.6540587
"HENDAYE, 64700, France",43.3641518,-1.7616499
"MÉDIS, 17600, France",45.6422545,-0.966034
"COURBIAC, 47370, France",44.3775456,1.0398739
"ANNECY, 74000, France",45.9020436,6.1217944
"AGEN, 47000, France",44.2015827,0.6176112
"LOUDUN, 86200, France",47.0102263,0.081826
"MARSILLY, 17137, France",46.231389,-1.136667
"TAILLAN, 33320, France",44.9044049,-0.6693402
"TRÉMOLAT, 24510, France",44.8757653,0.8314831
"SALLEBOEUF, 33370, France",44.8433337,-0.396393
"MER, 17420, France",,
"SAINT, 40990, France",43.7222216,-1.0546641
"VILLEFRANCHE, 69400, France",43.4244499,0.7280492
"CHATELAILLON, 17340, France",46.0738633,-1.0903991
"ÉTAULES, 17750, France",45.7340308,-1.0996037
"JALLES, 33160, France",44.8958887,-0.7170764
"ESTÉZARGUES, 30390, France",43.9566937,4.636711
"CROUTELLE, 86240, France",46.535731,0.2867513
"PARENTIS, 40160, France",44.3508886,-1.0691145
"VOUNEUIL, 86580, France",46.573287,0.2729321
"CÉRONS, 33720, France",44.6316828,-0.3349069
"ROCHEGUDE, 26790, France",44.2487869,4.8298236
"BAYON, 33710, France",48.4773983,6.3147222
"SAINT, 64500, France",43.3858011,-1.6611208
"CASTELNAU, 34170, France",43.58041,-0.02933
"SAINT, 34980, France",43.6833509,3.84627
"MURVIEL, 34570, France",43.6041462,3.7368314
"NÎMES, 30900, France",43.8374249,4.3600687
"GRANDE, 34280, France",43.5629488,4.0482784
"SAINT, 34130, France",43.6365403,3.9658718
"VENDRES, 34350, France",43.2686109,3.2237054
"LEMAN, 74200, France",46.3557621,6.4271473
"SAINT, 34725, France",43.6941515,3.4707645
"PORTIRAGNES, 34420, France",43.3036,3.33477
"CASTRIES, 34160, France",43.6779101,3.9868904
"MONTPELLIER, 34080, France",43.6112422,3.8767337
"BEAUCAIRE, 30300, France",43.8085436,4.6392648
"ESCALQUENS, 31750, France",43.51833,1.5620474
"RAMONVILLE, 31520, France",43.5390415,1.4783028
"POUSSAN, 34560, France",43.4886565,3.670466
"VENDARGUES, 34740, France",43.6568263,3.9687448
"GARONS, 30128, France",43.7694841,4.4268453
"CALVISSON, 30420, France",43.7853458,4.1900505
"CLAPIERS, 34830, France",43.6567216,3.8868606
"AIMARGUES, 30470, France",43.6848937,4.2095434
"TOULOUSE, 31100, France",,
"SAINT, 34430, France",43.7039689,3.8019983
"FENOUILLET, 31150, France",43.6788559,1.3912065
"TOULOUSE, 31000, France",,
"ÈME, 13008, France",44.205708,4.7290019
"BÉZIERS, 34500, France",43.3426562,3.2131307
"UZÈS, 30700, France",44.0121279,4.4196718
"SAINT, 38300, France",,
"TOULOUSE, 31500, France",43.6114306,1.4542101
"ANGLES, 66210, France",43.5641169,2.5604934
"BARCARES, 66420, France",42.7946794,3.0335243
"BEZIERS, 34500, France",43.3426562,3.2131307
"TOULOUSE, 31400, France",,
"AUZEVILLE, 31320, France",43.5292199,1.4829226
"ÈME, 69006, France",44.205708,4.7290019
"AX, 9110, France",42.7193011,1.83784
"ARGELÈS, 66700, France",42.5476734,3.0253613
"ANTIBES, 6600, France",43.5812868,7.1262071
"TOULOUSE, 31300, France",,
"NÎMES, 30000, France",43.8374249,4.3600687
"COLLIOURE, 66190, France",42.52505,3.0831554
"POMPERTUZAT, 31450, France",43.4892515,1.5144103
"SOULAN, 65170, France",42.8303356,0.2948106
"MER, 66700, France",,
"AGDE, 34300, France",43.3124696,3.4707789
"SAINT, 66750, France",42.615141,3.012875
"SAINT, 83440, France",43.5978477,6.8313392
"TOURNEFEUILLE, 31170, France",43.5832062,1.3460025
"MONTPELLIER, 34070, France",43.6112422,3.8767337
"COLOMBIERS, 34440, France",43.3141,3.13966
"CANET, 66140, France",42.704359,3.0105105
"SAINT, 31650, France",,
"SERVIAN, 34290, France",43.427043,3.2983696
"GIGEAN, 34770, France",43.5008343,3.7108476
"SAINT, 74160, France",,
"SAINT, 66240, France",42.7116006,2.8542566
"GRAU, 30240, France",43.5360061,4.1371755
"AUCAMVILLE, 31140, France",43.6680803,1.4291682
"COURNONTERRAL, 34660, France",43.557935,3.7188857
"SAINT, 42400, France",45.4723695,4.5170182
"MAUGUIO, 34130, France",43.6154825,4.0098366
"LATTES, 34970, France",43.5653993,3.9017114
"SÉGNY, 1170, France",46.2964559,6.0738412
"CERBÈRE, 66290, France",42.4412951,3.1646952
"AGNE, 31520, France",43.5460533,1.4749101
"DÉCINES, 69150, France",45.773606,4.9633314
"BALMA, 31130, France",43.6096587,1.4980089
"MONTPELLIER, 34090, France",43.6112422,3.8767337
"VALRAS, 34350, France",43.2496196,3.29192
"ÈME, 13009, France",44.205708,4.7290019
"SAINT, 81240, France",,
"BLAGNAC, 31700, France",43.6343476,1.3986403
"NARBONNE, 11100, France",43.1837757,3.0041906
"GAUDENS, 31800, France",43.1077682,0.7247218
"PIGNAN, 34570, France",43.5823652,3.7622591
"BOULVE, 46800, France",44.4216678,1.1401247
"SÉRIGNAN, 34410, France",43.2830736,3.2798682
"CANNES, 6400, France",43.5515198,7.0134418
"MONTASTRUC, 31340, France",43.7170378,1.591173
"FRANCOULÈS, 46090, France",44.5427963,1.4893838
"PORT, 66660, France",46.1635975,5.5710285
"PUY, 46700, France",,
"LABARTHE, 31860, France",43.4524351,1.4005078
"ROQUETTES, 31120, France",43.499511,1.3653644
"VILLENEUVE, 30400, France",,
"MURET, 31600, France",43.4599858,1.3262332
"CLARENSAC, 30870, France",43.8266904,4.2176541
"SANARY, 83110, France",43.1177238,5.8008839
"COLOMIERS, 31770, France",43.6112476,1.3367443
"LAUNAGUET, 31140, France",43.6757142,1.4544605
"PORTET, 31120, France",43.5783374,-0.1843276
"FOURQUES, 66300, France",42.5829759,2.7800389
"CÉRET, 66400, France",42.485804,2.7488069
"MÈZE, 34140, France",43.4245985,3.5988383
"BEAUCET, 84210, France",43.9829974,5.1188615
"L, 31240, France",43.6359205,1.4933721
"NICE, 6000, France",,
"VEDAS, 34430, France",43.5751791,3.8264197
"MARSEILLAN, 34340, France",43.3567775,3.5280516
"BARCARÈS, 66420, France",42.7946794,3.0335243
"LANTON, 33138, France",44.7035574,-1.0360314
"CASTANET, 31320, France",43.517214,1.4980801
"SAINT, 30220, France",,
"CORNEBARRIEU, 31700, France",43.6479976,1.3225828
"SETE, 34200, France",43.4014434,3.6959771
"LACOSTE, 84480, France",43.8318965,5.2728505
"PINS, 31860, France",,
