region,source,raw_alt,titre,localisation,prix_extracted,surface_m2_extracted,rooms_extracted,code_postal_extracted,ville_extracted_cleaned,commune_from_cp,ville_finale,marche_neuf_ancien,price_m2,nom_commune,code_insee
Pays de la Loire,seloger,Maison à vendre 295 000 € 4 pièces 3 chambres 91 m² 327 m² de terrain Pertuischaud Saint Nazaire 44600,,,295000.0,91.0,4.0,44600,NAZAIRE,ST NAZAIRE,ST NAZAIRE,ancien,3241.7582417582416,ST NAZAIRE,44184
Pays de la Loire,seloger,Maison de plain-pied à vendre - neuf 320 000 € 4 pièces 3 chambres 85 m² 370 m² de terrain Sallertaine Challans 85300,,,320000.0,85.0,4.0,85300,CHALLANS,CHALLANS,CHALLANS,neuf,3764.705882352941,CHALLANS,85047
Pays de la Loire,seloger,"Appartement à vendre - neuf 279 080 € 4 pièces 79,6 m² 2ème étage dès le 31/03/2026 Hyper Centre Saint-Nazaire 44600",,,279080.0,79.6,4.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,3506.0301507537692,ST NAZAIRE,44184
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 247 875 € 4 pièces 3 chambres 79 m² 980 m² de terrain Crossac 44160,,,247875.0,79.0,4.0,44160,CROSSAC,BESNE,BESNE,ancien,3137.6582278481014,BESNE,44013
Pays de la Loire,seloger,Appartement à vendre - neuf 567 000 € 4 pièces 79 m² Étage 2/2 dès le 31/12/2027 La Turballe 44420,,,567000.0,79.0,4.0,44420,TURBALLE,MESQUER,MESQUER,neuf,7177.215189873417,MESQUER,44097
Pays de la Loire,seloger,Appartement à vendre 265 000 € 3 pièces 2 chambres 80 m² RDC/4 Beauséjour Nantes 44300,,,265000.0,80.0,3.0,44300,NANTES,NANTES,NANTES,ancien,3312.5,NANTES,44109
Pays de la Loire,seloger,"Appartement à vendre - neuf 325 000 € 3 pièces 2 chambres 66,4 m² RDC Croix de Vie Saint-Gilles-Croix-de-Vie 85800",,,325000.0,66.4,3.0,85800,SAINT,LE FENOUILLER,LE FENOUILLER,neuf,4894.578313253011,LE FENOUILLER,85088
Pays de la Loire,seloger,"Maison à vendre - neuf 350 000 € 4 pièces 3 chambres 86,8 m² Chabossière Nord Couëron 44220",,,350000.0,86.8,4.0,44220,COUËRON,COUERON,COUERON,neuf,4032.2580645161293,COUERON,44047
Pays de la Loire,seloger,Appartement à vendre - neuf 258 475 € 3 pièces 64 m² Étage 3/5 Richarderie-Côte d'Amour Saint-Nazaire 44600,,,258475.0,64.0,3.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,4038.671875,ST NAZAIRE,44184
Pays de la Loire,seloger,Appartement à vendre - neuf 149 000 € 1 pièce 29 m² Étage 2/3 dès le 31/12/2027 Hauts de Saint Aubin Angers 49000,,,149000.0,29.0,1.0,49000,ANGERS,ANGERS,ANGERS,neuf,5137.931034482759,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 478 000 € 4 pièces 91,3 m² 3ème étage Sainte Marie Pornic 44210",,,478000.0,91.3,4.0,44210,PORNIC,PORNIC,PORNIC,neuf,5235.487404162103,PORNIC,44131
Pays de la Loire,seloger,"Appartement à vendre - neuf 168 900 € 2 pièces 41,4 m² 1er étage St Pere en Retz 44320",,,168900.0,41.4,2.0,44320,RETZ,CHAUMES EN RETZ,CHAUMES EN RETZ,neuf,4079.7101449275365,CHAUMES EN RETZ,44005
Pays de la Loire,seloger,Maison à vendre 336 000 € 6 pièces 4 chambres 173 m² 4 937 m² de terrain Noyers-sur-Cher 41140,,,336000.0,173.0,6.0,41140,NOYERS,MEHERS,MEHERS,ancien,1942.1965317919075,MEHERS,41132
Pays de la Loire,seloger,"Appartement à vendre - neuf 139 900 € 2 pièces 39,7 m² 1er étage Saint André d'Ornay-Pont Morineau La Roche sur Yon 85000",,,139900.0,39.7,2.0,85000,YON,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,3523.9294710327454,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Appartement à vendre - neuf 207 500 € 3 pièces 64 m² RDC Missillac 44780,,,207500.0,64.0,3.0,44780,MISSILLAC,MISSILLAC,MISSILLAC,neuf,3242.1875,MISSILLAC,44098
Pays de la Loire,seloger,"Appartement à vendre - neuf 236 740 € 2 pièces 1 chambre 31,4 m² 4ème étage Hauts de Saint Aubin Angers 49000",,,236740.0,31.4,2.0,49000,ANGERS,ANGERS,ANGERS,neuf,7539.490445859873,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre - neuf 237 800 € 2 pièces 45 m² Nord-Beauséjour Saint-Herblain 44800,,,237800.0,45.0,2.0,44800,SAINT,ST HERBLAIN,ST HERBLAIN,neuf,5284.444444444444,ST HERBLAIN,44162
Pays de la Loire,seloger,Appartement à vendre - neuf 218 000 € 2 pièces 1 chambre 42 m² Étage 1/2 La Turballe 44420,,,218000.0,42.0,2.0,44420,TURBALLE,MESQUER,MESQUER,neuf,5190.476190476191,MESQUER,44097
Pays de la Loire,seloger,Maison à vendre 650 000 € 5 pièces 4 chambres 140 m² 55 m² de terrain Durantière Nantes 44100,,,650000.0,140.0,5.0,44100,NANTES,NANTES,NANTES,ancien,4642.857142857143,NANTES,44109
Pays de la Loire,seloger,Appartement à vendre - neuf 350 000 € 3 pièces 65 m² Étage 1/2 Villès Martin Saint-Nazaire 44600,,,350000.0,65.0,3.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,5384.615384615385,ST NAZAIRE,44184
Pays de la Loire,seloger,"Appartement à vendre - neuf 249 000 € 2 pièces 1 chambre 45,3 m² 1er étage Le Guézy La Baule-Escoublac 44500",,,249000.0,45.3,2.0,44500,BAULE,LA BAULE ESCOUBLAC,LA BAULE ESCOUBLAC,neuf,5496.688741721855,LA BAULE ESCOUBLAC,44055
Pays de la Loire,seloger,"Appartement à vendre - neuf 224 000 € 2 pièces 45,2 m² 1er étage dès le 31/03/2027 Centre Angers 49000",,,224000.0,45.2,2.0,49000,ANGERS,ANGERS,ANGERS,neuf,4955.7522123893805,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 156 854 € 1 pièce 22,1 m² 1er étage dès le 30/06/2027 Hauts de Saint Aubin Angers 49000",,,156854.0,22.1,1.0,49000,ANGERS,ANGERS,ANGERS,neuf,7097.466063348415,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre - neuf 163 000 € 1 pièce 30 m² RDC/3 dès le 30/06/2027 Belle Beille Angers 49000,,,163000.0,30.0,1.0,49000,ANGERS,ANGERS,ANGERS,neuf,5433.333333333333,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 351 500 € 4 pièces 83,8 m² 4ème étage dès le 01/10/2026 Route de Sainte-Luce Nantes 44300",,,351500.0,83.8,4.0,44300,NANTES,NANTES,NANTES,neuf,4194.5107398568025,NANTES,44109
Pays de la Loire,seloger,Maison à vendre - neuf 467 900 € 5 pièces 103 m² Centre Ville Saint-Hilaire-de-Riez 85270,,,467900.0,103.0,5.0,85270,SAINT,NOTRE DAME DE RIEZ,NOTRE DAME DE RIEZ,neuf,4542.718446601942,NOTRE DAME DE RIEZ,85189
Pays de la Loire,seloger,Appartement à vendre - neuf 199 500 € 4 pièces 3 chambres 78 m² Étage 1/5 Mendès France Nantes 44100,,,199500.0,78.0,4.0,44100,NANTES,NANTES,NANTES,neuf,2557.6923076923076,NANTES,44109
Pays de la Loire,seloger,Appartement à vendre - neuf 209 000 € 2 pièces 1 chambre 42 m² 1 étages Brétignolles-sur-Mer 85470,,,209000.0,42.0,2.0,85470,BRÉTIGNOLLES,BRETIGNOLLES SUR MER,BRETIGNOLLES SUR MER,neuf,4976.190476190476,BRETIGNOLLES SUR MER,85035
Pays de la Loire,seloger,"Appartement à vendre - neuf 399 000 € 4 pièces 3 chambres 78,6 m² 1er étage Croix de Vie Saint-Gilles-Croix-de-Vie 85800",,,399000.0,78.6,4.0,85800,SAINT,LE FENOUILLER,LE FENOUILLER,neuf,5076.335877862596,LE FENOUILLER,85088
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 287 819 € 5 pièces 4 chambres 99 m² 824 m² de terrain Sainte-Jamme-sur-Sarthe 72380,,,287819.0,99.0,5.0,72380,SAINTE,LA GUIERCHE,LA GUIERCHE,ancien,2907.2626262626263,LA GUIERCHE,72147
Pays de la Loire,seloger,Appartement à vendre 385 000 € 2 pièces 1 chambre 41 m² 2ème étage Deauville 14800,,,385000.0,41.0,2.0,14800,DEAUVILLE,BONNEVILLE SUR TOUQUES,BONNEVILLE SUR TOUQUES,ancien,9390.243902439024,BONNEVILLE SUR TOUQUES,14086
Pays de la Loire,seloger,Appartement à vendre 189 000 € 2 pièces 1 chambre 48 m² Étage 3/4 Plessis Cellier-Roche Maurice Nantes 44000,,,189000.0,48.0,2.0,44000,NANTES,NANTES,NANTES,ancien,3937.5,NANTES,44109
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 238 859 € 5 pièces 4 chambres 111 m² 941 m² de terrain Chapelle-des-Marais 44410,,,238859.0,111.0,5.0,44410,CHAPELLE,ASSERAC,ASSERAC,ancien,2151.8828828828828,ASSERAC,44006
Pays de la Loire,seloger,Appartement à vendre 159 000 € 3 pièces 2 chambres 52 m² Étage 1/2 Hyper Centre Saint-Nazaire 44600,,,159000.0,52.0,3.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,ancien,3057.6923076923076,ST NAZAIRE,44184
Pays de la Loire,seloger,"Appartement à vendre - neuf 603 000 € 4 pièces 94,2 m² 3ème étage Centre Angers 49000",,,603000.0,94.2,4.0,49000,ANGERS,ANGERS,ANGERS,neuf,6401.273885350318,ANGERS,49007
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 181 875 € 4 pièces 3 chambres 79 m² 730 m² de terrain Ruffigné 44660,,,181875.0,79.0,4.0,44660,RUFFIGNÉ,FERCE,FERCE,ancien,2302.215189873418,FERCE,44058
Pays de la Loire,seloger,Maison à vendre 899 550 € 6 pièces 4 chambres 144 m² 635 m² de terrain Centre Pornic 44210,,,899550.0,144.0,6.0,44210,PORNIC,PORNIC,PORNIC,ancien,6246.875,PORNIC,44131
Pays de la Loire,seloger,Appartement à vendre - neuf 288 000 € 4 pièces 3 chambres 86 m² Étage 1/6 Hauts de Saint Aubin Angers 49100,,,288000.0,86.0,4.0,49100,ANGERS,ANGERS,ANGERS,neuf,3348.8372093023254,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre 239 000 € 3 pièces 2 chambres 66 m² Étage 1/2 Saint-Pasquier Nantes 44000,,,239000.0,66.0,3.0,44000,NANTES,NANTES,NANTES,ancien,3621.212121212121,NANTES,44109
Pays de la Loire,seloger,Appartement à vendre - neuf 315 000 € 2 pièces 48 m² RDC/2 Villès Martin Saint-Nazaire 44600,,,315000.0,48.0,2.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,6562.5,ST NAZAIRE,44184
Pays de la Loire,seloger,Appartement à vendre - neuf 554 900 € 3 pièces 73 m² Bonne Source-Saint Sebastien Pornichet 44380,,,554900.0,73.0,3.0,44380,PORNICHET,PORNICHET,PORNICHET,neuf,7601.369863013699,PORNICHET,44132
Pays de la Loire,seloger,"Appartement à vendre - neuf 186 292 € 2 pièces 1 chambre 43,9 m² dès le 31/12/2027 Hauts de Saint Aubin Angers 49100",,,186292.0,43.9,2.0,49100,ANGERS,ANGERS,ANGERS,neuf,4243.553530751708,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre - neuf 101 500 € 1 pièce 33 m² Étage 1/3 dès le 31/12/2027 La Croix-Jeannette Bouguenais 44340,,,101500.0,33.0,1.0,44340,BOUGUENAIS,BOUGUENAIS,BOUGUENAIS,neuf,3075.757575757576,BOUGUENAIS,44020
Pays de la Loire,seloger,"Appartement à vendre - neuf 170 000 € 3 pièces 58,1 m² Étage 1/2 dès le 31/12/2027 Le Bourg sous la Roche-Coteau La Roche-sur-Yon 85000",,,170000.0,58.1,3.0,85000,ROCHE,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,2925.9896729776247,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Appartement à vendre 235 000 € 2 pièces 1 chambre 54 m² RDC/3 Jardin Public Bordeaux 33000,,,235000.0,54.0,2.0,33000,BORDEAUX,BORDEAUX,BORDEAUX,ancien,4351.851851851852,BORDEAUX,33063
Pays de la Loire,seloger,Appartement à vendre - neuf 213 700 € 2 pièces 39 m² Richarderie-Côte d'Amour Saint-Nazaire 44600,,,213700.0,39.0,2.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,5479.48717948718,ST NAZAIRE,44184
Pays de la Loire,seloger,"Appartement à vendre - neuf 197 900 € 3 pièces 63,9 m² 1er étage Saint André d'Ornay-Pont Morineau La Roche sur Yon 85000",,,197900.0,63.9,3.0,85000,YON,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,3097.0266040688575,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Appartement à vendre - neuf 329 000 € 3 pièces 2 chambres 66 m² 3 étages Kerjeanne Guérande 44350,,,329000.0,66.0,3.0,44350,GUÉRANDE,GUERANDE,GUERANDE,neuf,4984.848484848485,GUERANDE,44069
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 219 009 € 4 pièces 3 chambres 90 m² 373 m² de terrain Mouzeil 44850,,,219009.0,90.0,4.0,44850,MOUZEIL,LE CELLIER,LE CELLIER,ancien,2433.4333333333334,LE CELLIER,44028
Pays de la Loire,seloger,Appartement à vendre 184 000 € 3 pièces 2 chambres 60 m² Étage 1/4 Atlantis-Gournerie-Bergerie-Les Villages Saint-Herblain 44800,,,184000.0,60.0,3.0,44800,SAINT,ST HERBLAIN,ST HERBLAIN,ancien,3066.6666666666665,ST HERBLAIN,44162
Pays de la Loire,seloger,"Appartement à vendre - neuf 210 000 € 2 pièces 1 chambre 44,1 m² 1er étage Bois Saint Lys-Florigny Carquefou 44470",,,210000.0,44.1,2.0,44470,CARQUEFOU,CARQUEFOU,CARQUEFOU,neuf,4761.9047619047615,CARQUEFOU,44026
Pays de la Loire,seloger,"Appartement à vendre - neuf 190 900 € 2 pièces 1 chambre 41,6 m² RDC Saint-Jacques-Ripossière Nantes 44200",,,190900.0,41.6,2.0,44200,NANTES,NANTES,NANTES,neuf,4588.942307692308,NANTES,44109
Pays de la Loire,seloger,"Appartement à vendre - neuf 183 900 € 3 pièces 62,7 m² La Limouziniere 44310",,,183900.0,62.7,3.0,44310,LIMOUZINIERE,LA LIMOUZINIERE,LA LIMOUZINIERE,neuf,2933.0143540669856,LA LIMOUZINIERE,44083
Pays de la Loire,seloger,"Maison de plain-pied à vendre 429 475 € 5 pièces 3 chambres 134,4 m² 7 000 m² de terrain Erdurière Couëron 44220",,,429475.0,134.4,5.0,44220,COUËRON,COUERON,COUERON,ancien,3195.498511904762,COUERON,44047
Pays de la Loire,seloger,"Appartement à vendre 235 000 € 3 pièces 2 chambres 71,2 m² RDC/4 Bourg-Solvardière-Pelousière Saint-Herblain 44800",,,235000.0,71.2,3.0,44800,SAINT,ST HERBLAIN,ST HERBLAIN,ancien,3300.561797752809,ST HERBLAIN,44162
Pays de la Loire,seloger,"Appartement à vendre - neuf 184 000 € 2 pièces 1 chambre 41,6 m² RDC La Chesnaie Les Ponts-de-Ce 49130",,,184000.0,41.6,2.0,49130,PONTS,LES PONTS DE CE,LES PONTS DE CE,neuf,4423.076923076923,LES PONTS DE CE,49246
Pays de la Loire,seloger,"Appartement à vendre - neuf 184 000 € 2 pièces 1 chambre 41,6 m² RDC La Chesnaie Les Ponts-de-Ce 49130",,,184000.0,41.6,2.0,49130,PONTS,LES PONTS DE CE,LES PONTS DE CE,neuf,4423.076923076923,LES PONTS DE CE,49246
Pays de la Loire,seloger,Appartement à vendre - neuf 289 000 € 3 pièces 58 m² Villès Martin Saint-Nazaire 44600,,,289000.0,58.0,3.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,4982.758620689655,ST NAZAIRE,44184
Pays de la Loire,seloger,Appartement à vendre - neuf 232 500 € 3 pièces 2 chambres 59 m² Étage 1/3 Hauts de Saint Aubin Angers 49000,,,232500.0,59.0,3.0,49000,ANGERS,ANGERS,ANGERS,neuf,3940.677966101695,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre - neuf 399 000 € 3 pièces 64 m² Monselet Nantes 44000,,,399000.0,64.0,3.0,44000,NANTES,NANTES,NANTES,neuf,6234.375,NANTES,44109
Pays de la Loire,seloger,Appartement à vendre - neuf 388 000 € 2 pièces 48 m² Villès Martin Saint-Nazaire 44600,,,388000.0,48.0,2.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,8083.333333333333,ST NAZAIRE,44184
Pays de la Loire,seloger,"Appartement à vendre - neuf 207 900 € 3 pièces 63,3 m² St Pere en Retz 44320",,,207900.0,63.3,3.0,44320,RETZ,CHAUMES EN RETZ,CHAUMES EN RETZ,neuf,3284.36018957346,CHAUMES EN RETZ,44005
Pays de la Loire,seloger,Appartement à vendre - neuf 182 000 € 2 pièces 1 chambre 41 m² Étage 1/2 Agglomeration Pontchâteau 44160,,,182000.0,41.0,2.0,44160,PONTCHÂTEAU,BESNE,BESNE,neuf,4439.024390243902,BESNE,44013
Pays de la Loire,seloger,"Appartement à vendre 398 000 € 3 pièces 2 chambres 45,3 m² 3 étages Port Littoral-Ville Nord Trouville-sur-Mer 14360",,,398000.0,45.3,3.0,14360,TROUVILLE,TROUVILLE SUR MER,TROUVILLE SUR MER,ancien,8785.871964679913,TROUVILLE SUR MER,14715
Pays de la Loire,seloger,"Maison à vendre - neuf 312 900 € 4 pièces 84,3 m² 209,1 m² de terrain Saint Sylvain d'Anjou 49480",,,312900.0,84.3,4.0,49480,D,VERRIERES EN ANJOU,VERRIERES EN ANJOU,neuf,3711.743772241993,VERRIERES EN ANJOU,49323
Pays de la Loire,seloger,Appartement à vendre - neuf 152 500 € 2 pièces 1 chambre 39 m² Étage 1/1 Béré-Choisel-Borderie-Vitré Châteaubriant 44110,,,152500.0,39.0,2.0,44110,CHÂTEAUBRIANT,CHATEAUBRIANT,CHATEAUBRIANT,neuf,3910.25641025641,CHATEAUBRIANT,44036
Pays de la Loire,seloger,"Appartement à vendre - neuf 210 300 € 2 pièces 1 chambre 43,4 m² RDC Hauts de Saint Aubin Angers 49000",,,210300.0,43.4,2.0,49000,ANGERS,ANGERS,ANGERS,neuf,4845.622119815668,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre 184 900 € 3 pièces 2 chambres 67 m² Étage 3/3 Bollé-Sainte Croix-Mutuelles Le Mans 72000,,,184900.0,67.0,3.0,72000,MANS,LE MANS,LE MANS,ancien,2759.7014925373132,LE MANS,72181
Pays de la Loire,seloger,"Appartement à vendre - neuf 150 500 € 2 pièces 42,5 m² 4ème étage dès le 01/10/2027 Forges-Jean Yole La Roche sur Yon 85000",,,150500.0,42.5,2.0,85000,YON,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,3541.176470588235,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Maison à vendre 799 000 € 7 pièces 4 chambres 258 m² Saillé la Nantaise Guérande 44350,,,799000.0,258.0,7.0,44350,GUÉRANDE,GUERANDE,GUERANDE,ancien,3096.8992248062013,GUERANDE,44069
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 263 237 € 4 pièces 3 chambres 90 m² 363 m² de terrain Poiroux 85440,,,263237.0,90.0,4.0,85440,POIROUX,AVRILLE,AVRILLE,ancien,2924.8555555555554,AVRILLE,85010
Pays de la Loire,seloger,"Appartement à vendre - neuf 99 500 € 1 pièce 20,1 m² 1er étage dès le 30/06/2027 Bois Saint Lys-Florigny Carquefou 44470",,,99500.0,20.1,1.0,44470,CARQUEFOU,CARQUEFOU,CARQUEFOU,neuf,4950.248756218905,CARQUEFOU,44026
Pays de la Loire,seloger,Appartement à vendre - neuf 310 000 € 3 pièces 58 m² Étage 1/3 dès le 30/06/2027 Belle Beille Angers 49000,,,310000.0,58.0,3.0,49000,ANGERS,ANGERS,ANGERS,neuf,5344.827586206897,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 185 000 € 2 pièces 1 chambre 35,9 m² 3ème étage Nord-Sillon-Thébaudières Saint-Herblain 44800",,,185000.0,35.9,2.0,44800,SAINT,ST HERBLAIN,ST HERBLAIN,neuf,5153.203342618384,ST HERBLAIN,44162
Pays de la Loire,seloger,Appartement à vendre - neuf 139 900 € 1 pièce 34 m² 5ème étage Pentagone La Roche-sur-Yon 85000,,,139900.0,34.0,1.0,85000,ROCHE,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,4114.705882352941,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Appartement à vendre - neuf 174 900 € 2 pièces 39 m² 3ème étage dès le 01/10/2026 Pentagone La Roche-sur-Yon 85000,,,174900.0,39.0,2.0,85000,ROCHE,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,4484.615384615385,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 257 237 € 4 pièces 3 chambres 90 m² 411 m² de terrain Centre Challans 85300,,,257237.0,90.0,4.0,85300,CHALLANS,CHALLANS,CHALLANS,ancien,2858.188888888889,CHALLANS,85047
Pays de la Loire,seloger,Appartement à vendre 87 000 € 3 pièces 2 chambres 78 m² Les Sapins Rouen 76000,,,87000.0,78.0,3.0,76000,ROUEN,ROUEN,ROUEN,ancien,1115.3846153846155,ROUEN,76540
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 201 154 € 4 pièces 3 chambres 83 m² 1 600 m² de terrain Fégréac 44460,,,201154.0,83.0,4.0,44460,FÉGRÉAC,AVESSAC,AVESSAC,ancien,2423.5421686746986,AVESSAC,44007
Pays de la Loire,seloger,"Appartement à vendre - neuf 271 700 € 3 pièces 2 chambres 62,9 m² 1er étage Saint-Jacques-Ripossière Nantes 44200",,,271700.0,62.9,3.0,44200,NANTES,NANTES,NANTES,neuf,4319.5548489666135,NANTES,44109
Pays de la Loire,seloger,"Appartement à vendre - neuf 242 000 € 3 pièces 2 chambres 61,2 m² RDC La Chesnaie Les Ponts-de-Ce 49130",,,242000.0,61.2,3.0,49130,PONTS,LES PONTS DE CE,LES PONTS DE CE,neuf,3954.2483660130715,LES PONTS DE CE,49246
Pays de la Loire,seloger,"Appartement à vendre - neuf 242 000 € 3 pièces 2 chambres 61,2 m² RDC La Chesnaie Les Ponts-de-Ce 49130",,,242000.0,61.2,3.0,49130,PONTS,LES PONTS DE CE,LES PONTS DE CE,neuf,3954.2483660130715,LES PONTS DE CE,49246
Pays de la Loire,seloger,"Appartement à vendre - neuf 229 000 € 3 pièces 60,4 m² 1er étage dès le 01/10/2026 Est Chalonnes sur Loire 49290",,,229000.0,60.4,3.0,49290,LOIRE,CHALONNES SUR LOIRE,CHALONNES SUR LOIRE,neuf,3791.390728476821,CHALONNES SUR LOIRE,49063
Pays de la Loire,seloger,Appartement à vendre - neuf 151 000 € 1 pièce 28 m² Hauts de Saint Aubin Angers 49000,,,151000.0,28.0,1.0,49000,ANGERS,ANGERS,ANGERS,neuf,5392.857142857143,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre - neuf 193 000 € 2 pièces 41 m² Hauts de Saint Aubin Angers 49000,,,193000.0,41.0,2.0,49000,ANGERS,ANGERS,ANGERS,neuf,4707.317073170731,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 189 900 € 3 pièces 53,6 m² Saint André d'Ornay-Pont Morineau La Roche sur Yon 85000",,,189900.0,53.6,3.0,85000,YON,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,3542.910447761194,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,"Appartement à vendre - neuf 299 000 € 3 pièces 2 chambres 66,9 m² 5ème étage Saint Serge-Ney-Chalouère Angers 49000",,,299000.0,66.9,3.0,49000,ANGERS,ANGERS,ANGERS,neuf,4469.357249626308,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 344 100 € 4 pièces 76,7 m² Étage 6/16 dès le 16/11/2026 Parc Paysager Saint-Nazaire 44600",,,344100.0,76.7,4.0,44600,SAINT,ST NAZAIRE,ST NAZAIRE,neuf,4486.310299869621,ST NAZAIRE,44184
Pays de la Loire,seloger,Appartement à vendre - neuf 275 100 € 4 pièces 81 m² Étage 1/3 dès le 31/12/2026 Le Landreau Les Herbiers 85500,,,275100.0,81.0,4.0,85500,HERBIERS,BEAUREPAIRE,BEAUREPAIRE,neuf,3396.296296296296,BEAUREPAIRE,85017
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 310 495 € 1 pièce 1 chambre 87 m² 413 m² de terrain Saint-Mars-de-Coutais 44680,,,310495.0,87.0,1.0,44680,SAINT,CHAUMES EN RETZ,CHAUMES EN RETZ,ancien,3568.9080459770116,CHAUMES EN RETZ,44005
Pays de la Loire,seloger,Terrain avec maison neuve à vendre 238 919 € 4 pièces 3 chambres 85 m² 517 m² de terrain Angles 85750,,,238919.0,85.0,4.0,85750,ANGLES,ANGLES,ANGLES,ancien,2810.8117647058825,ANGLES,85004
Pays de la Loire,seloger,Appartement à vendre - neuf 323 000 € 5 pièces 4 chambres 98 m² Étage 5/6 Hauts de Saint Aubin Angers 49100,,,323000.0,98.0,5.0,49100,ANGERS,ANGERS,ANGERS,neuf,3295.918367346939,ANGERS,49007
Pays de la Loire,seloger,"Appartement à vendre - neuf 348 000 € 3 pièces 2 chambres 65,7 m² 2ème étage Le Guézy La Baule-Escoublac 44500",,,348000.0,65.7,3.0,44500,BAULE,LA BAULE ESCOUBLAC,LA BAULE ESCOUBLAC,neuf,5296.803652968037,LA BAULE ESCOUBLAC,44055
Pays de la Loire,seloger,"Maison à vendre - neuf 390 000 € 4 pièces 3 chambres 92,5 m² dès le 31/12/2025 Escoublac La Baule-Escoublac 44500",,,390000.0,92.5,4.0,44500,BAULE,LA BAULE ESCOUBLAC,LA BAULE ESCOUBLAC,neuf,4216.216216216216,LA BAULE ESCOUBLAC,44055
Pays de la Loire,seloger,Appartement à vendre - neuf 235 000 € 3 pièces 2 chambres 60 m² Étage 2/2 Agglomeration Pontchâteau 44160,,,235000.0,60.0,3.0,44160,PONTCHÂTEAU,BESNE,BESNE,neuf,3916.6666666666665,BESNE,44013
Pays de la Loire,seloger,"Appartement à vendre - neuf 309 000 € 3 pièces 65,7 m² 1er étage dès le 31/03/2027 Centre Angers 49000",,,309000.0,65.7,3.0,49000,ANGERS,ANGERS,ANGERS,neuf,4703.196347031963,ANGERS,49007
Pays de la Loire,seloger,Appartement à vendre - neuf 228 000 € 3 pièces 57 m² RDC dès le 30/06/2027 Marcheprime 33380,,,228000.0,57.0,3.0,33380,MARCHEPRIME,BIGANOS,BIGANOS,neuf,4000.0,BIGANOS,33051
Pays de la Loire,seloger,Appartement à vendre - neuf 153 000 € 2 pièces 1 chambre 43 m² dès le 31/12/2027 Vallée Verte La Roche-sur-Yon 85000,,,153000.0,43.0,2.0,85000,ROCHE,MOUILLERON LE CAPTIF,MOUILLERON LE CAPTIF,neuf,3558.139534883721,MOUILLERON LE CAPTIF,85155
Pays de la Loire,seloger,Appartement à vendre - neuf 169 000 € 2 pièces 1 chambre 43 m² Étage 1/3 Peripherie Saint-Jean-de-Monts 85160,,,169000.0,43.0,2.0,85160,SAINT,ST JEAN DE MONTS,ST JEAN DE MONTS,neuf,3930.232558139535,ST JEAN DE MONTS,85234
